sep=,
BucketOwner,Bucket,Time,RemoteIP,Requester,RequestId,Operation,Key,Request-URI,HttpStatus,ErrorCode,BytesSent,ObjectSize,TotalTime,Turn-AroundTime,Referrer,User-Agent,VersionId
02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,public-apps,10/Mar/2022:15:34:09 +0000,196.229.240.29,02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,69B49D59DE4F67F7,REST.GET.BUCKET,-,"GET /?list-type=2&delimiter=%2F&prefix=",307,TemporaryRedirect,-,0,7,4,"","aws-sdk-iOS/2.19.1 iOS/15.3.1 en_TN",-
02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,public-apps,10/Mar/2022:15:34:10 +0000,196.229.240.29,02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,30778D8049F9D12B,REST.GET.BUCKET,-,"GET /?list-type=2&delimiter=%2F&prefix=",307,TemporaryRedirect,-,0,0,0,"","aws-sdk-iOS/2.19.1 iOS/15.3.1 en_TN",-
02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,public-apps,10/Mar/2022:15:34:10 +0000,196.229.240.29,02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,161663831D19B3EE,REST.GET.BUCKET,-,"GET /?list-type=2&delimiter=%2F&prefix=",307,TemporaryRedirect,-,0,0,0,"","aws-sdk-iOS/2.19.1 iOS/15.3.1 en_TN",-
02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,public-apps,10/Mar/2022:15:34:11 +0000,196.229.240.29,02952130CC4546D232DAD0B6D139E6E5833A087C40C64ABA4357A232DEBF7382,80489ED65E9668A6,REST.GET.BUCKET,-,"GET /?list-type=2&delimiter=%2F&prefix=",307,TemporaryRedirect,-,0,0,0,"","aws-sdk-iOS/2.19.1 iOS/15.3.1 en_TN",-
