sep=,
BucketOwner,Bucket,Time,RemoteIP,Requester,RequestId,Operation,Key,Request-URI,HttpStatus,ErrorCode,BytesSent,ObjectSize,TotalTime,Turn-AroundTime,Referrer,User-Agent,VersionId
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:38:59 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,2AF1312A1B173307,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:38:59 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,FCFB1624A2C43493,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,6,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:38:59 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,71DD3A731298A7F3,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:38:59 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,9E61F2EFC789BBF4,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:26 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,14BE68F8A25F4A1E,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,103,4,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:26 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,036001A6E2793278,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,2,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:26 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,F1F8ECF03F7121F7,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:26 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,3D2072B24A7F0838,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:28 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,DAF7254B969F03F9,REST.GET.ACL,Screenshot+%286%29.png,"GET /bucket-aws-cli-lab-inline-bucket/Screenshot%20%286%29.png?acl",200,-,-,731921,3,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:32 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,9F0462965F74E1C9,REST.DELETE.OBJECT,Screenshot+%286%29.png,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,-,731921,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:40:33 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,0F65883A4C12BF51,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,3,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:50 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,F26B2985AD779016,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,321,9,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:50 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,036EB63A6561B9C3,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:50 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,38CF59B8B5F9F1A5,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,1,1,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:50 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,623EC09189D47097,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,0,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,6825F29087440623,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,4CBDFAE8533F186E,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,273,4,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,55E9092B3EC440F3,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,6CA104116AF7E0FA,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,4A35170220749701,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,2,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,497AA292038FC3DA,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,079AA2658B9E9428,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,0,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:41:51 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,24633D5ADD3CBF6E,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,70D3FCB9CD48EDE6,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,4,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,BB17109B313B0B68,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,B3D584F6E2DFFCC3,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,0,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,9BA8D9F5BEB1526A,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,0,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,B0126A8D12E9A129,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,4,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,718FF46F97542C08,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:42:53 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,D00CB03682E8B1F7,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,81F2EF645DFAAD9C,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,2,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,2EDFB2DB47EE22FC,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,3,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,DD83F313FB9EF6B2,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,4,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,B6793DFAF7A16515,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,193,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,624D60F8ACBE02C9,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,16,1,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:13 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,F6AAA880942E8274,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,0,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:43:12 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,C3F447E6B416A222,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,2,2,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:02 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,AE5A882915E20969,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,23,6,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:02 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,58FBFC42EE106EDE,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,2,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:02 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,79F367FFCD2E6700,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,3,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:03 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,34E20CE2A4BF5DFE,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,F24C765123283BF5,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,A6908C572D1D5112,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,2,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,72AC0EE2856EAA01,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,0DD6B0A2B57CFA67,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,2,2,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,331EC2A7A893D543,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,2F7497C65954A1AC,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,1,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,8D9BBF8F7B58CDE3,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,5,0,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,18/Apr/2022:16:45:04 +0000,24.218.56.157,Y8EHTOV59RHDAQEDN5PRQ,62BE2293CA109312,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,30,8,"","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",-
