sep=,
BucketOwner,Bucket,Time,RemoteIP,Requester,RequestId,Operation,Key,Request-URI,HttpStatus,ErrorCode,BytesSent,ObjectSize,TotalTime,Turn-AroundTime,Referrer,User-Agent,VersionId
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:36:10 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,21307B35A3DD5ACA,REST.PUT.LOGGING,-,"PUT /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,18,10,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:37:58 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,50DB2CD775DF4E7B,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,26,5,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:37:58 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,F358DEBC9137569B,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,0,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:37:58 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9378790A7E7E485A,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,0,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,AWSCLIV2.pkg,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,27497849,5,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,speedtest.py,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,1732,8,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,Screen+Shot+2022-01-17+at+10.07.31+AM.png,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,13852,10,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,s3fs-fuse-1.90.tar.gz,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,231942,13,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,s3fs-fuse-1.87.tar.gz,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,197112,15,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,object7.txt,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,125,17,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,object6.txt,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,0,20,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9C9886AFB23E885E,REST.DELETE.OBJECT,object5.txt,"POST /bucket-aws-cli-lab-inline-bucket?delete",200,-,1055,0,22,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:11 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,1A796A3D1F5639B4,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,232,6,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,07/Apr/2022:22:38:17 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,1C58282217328633,REST.GET.ACL,object4.txt,"GET /bucket-aws-cli-lab-inline-bucket/object4.txt?acl",200,-,-,0,1,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
